titulo,ubicacion,precio,caracteristicas,area_m2,habitaciones,banos,parqueaderos,url,codigo,pagina,numero_en_pagina
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.150.000,"118 m²
3 hab.
2 bañ.
1 par.",118,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M5673535,687-M5673535,15,23
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$5.700.000,"110 m²
3 hab.
4 bañ.
1 par.",110,3,4,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-4-banos-1-garajes/12116-M4410725,12116-M4410725,15,24
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$52.000.000,"550 m²
2 bañ.
4 par.",550,,2,4,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-patio-bonito-2-banos-4-garajes/687-M4451899,687-M4451899,15,25
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.450.000,"90 m²
3 hab.
2 bañ.
2 par.",90,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-3-habitaciones-2-banos-2-garajes/687-M5727656,687-M5727656,15,26
"Bodega en Arriendo, ALFONSO LOPEZ, Medellín",ALFONSO LOPEZ | Noroccidente | Medellín,$8.000.000,140 m²,140,,,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-alfonso-lopez/11530-M5976754,11530-M5976754,15,27
"Apartamento en Arriendo, Medellin, Medellín",Medellin | Medellín,$4.000.000,"120 m²
4 hab.
2 bañ.
1 par.",120,4,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-medellin-4-habitaciones-2-banos-1-garajes/11813-M5941844,11813-M5941844,15,28
"Oficina en Arriendo, SANTA MARIA DE LOS ANGELES, Medellín",SANTA MARIA DE LOS ANGELES | Suroriente | Medellín,$100.000,"20 m²
2 bañ.",20,,2,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-santa-maria-de-los-angeles-2-banos/16286-M5467599,16286-M5467599,15,29
"Oficina en Arriendo, SANTA MARIA DE LOS ANGELES, Medellín",SANTA MARIA DE LOS ANGELES | Suroriente | Medellín,$100.000,"10 m²
2 bañ.",10,,2,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-santa-maria-de-los-angeles-2-banos/16286-M5467725,16286-M5467725,15,30
"Oficina en Arriendo, Belen, Medellín",Belen | Suroccidente | Medellín,$2.061.900,"35,55 m²
1 bañ.
1 par.",55,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-belen-1-banos-1-garajes/684-M5849075,684-M5849075,15,31
"Apartamento en Arriendo, Laureles, Medellín",Laureles | Noroccidente | Medellín,$4.500.000,"120 m²
3 hab.
3 bañ.",120,3,3,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-3-banos/19474-M5634525,19474-M5634525,15,32
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$3.500.000,"51 m²
1 hab.
2 bañ.
1 par.",51,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-1-habitaciones-2-banos-1-garajes/3229-M5222935,3229-M5222935,15,33
"Apartamento en Arriendo, Belen, Medellín",Belen | Suroccidente | Medellín,$2.100.000,"60 m²
3 hab.
2 bañ.",60,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-granada-3-habitaciones-2-banos/19474-M5657826,19474-M5657826,15,34
"Casa en Arriendo, San Lucas, Medellín",San Lucas | Medellín,$9.600.000,"164 m²
3 hab.
3 bañ.
2 par.",164,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/3267-M6015501,3267-M6015501,15,35
"Apartamento en Arriendo, Transversal Inferior, Medellín",Transversal Inferior | Suroriente | Medellín,$6.500.000,"143 m²
3 hab.
2 bañ.",143,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-2-banos/2214-M6069257,2214-M6069257,15,36
"Apartamento en Arriendo, El Campestre, Medellín",El Campestre | Medellín,$5.500.000,"92 m²
2 hab.
3 bañ.",92,2,3,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-campestre-2-habitaciones-3-banos/2214-M4633779,2214-M4633779,15,37
"Casa en Arriendo, El Tesoro, Medellín",El Tesoro | Suroriente | Medellín,$20.000.000,"450 m²
5 hab.
5 bañ.
3 par.",450,5,5,3,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-tesoro-5-habitaciones-5-banos-3-garajes/509-M5673893,509-M5673893,15,38
"Apartamento en Arriendo, Belen, Medellín",Belen | Medellín,$3.300.000,"85 m²
3 hab.
3 bañ.
1 par.",85,3,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-granada-3-habitaciones-3-banos-1-garajes/11704-M5714221,11704-M5714221,15,39
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$23.000.000,"205 m²
1 hab.
4 bañ.
4 par.",205,1,4,4,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-1-habitaciones-4-banos-4-garajes/11704-M5851813,11704-M5851813,15,40
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$6.000.000,"104 m²
2 hab.
3 bañ.
2 par.",104,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-2-garajes/98-M6062812,98-M6062812,15,41
"Apartamento en Arriendo, Las Palmas, Medellín",Las Palmas | Medellín,$3.200.000,"72 m²
2 hab.
2 bañ.
1 par.",72,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-2-habitaciones-2-banos-1-garajes/16120-M6013102,16120-M6013102,15,42
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$4.300.000,"95 m²
2 hab.
3 bañ.
2 par.",95,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-2-habitaciones-3-banos-2-garajes/14059-M5828886,14059-M5828886,15,43
"Casa en Arriendo, Poblado, Medellín",Poblado | Medellín,$30.000.000,"420 m²
5 hab.
5 bañ.
4 par.",420,5,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-5-habitaciones-5-banos-4-garajes/16120-M6064043,16120-M6064043,15,44
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$3.400.000,"76 m²
3 hab.
2 bañ.
1 par.",76,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/14059-M5478358,14059-M5478358,15,45
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$4.000.000,"78 m²
3 hab.
2 bañ.
1 par.",78,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-trinidad-3-habitaciones-2-banos-1-garajes/14059-M5469642,14059-M5469642,15,46
"Apartamento en Arriendo, LAURELES Noroccidente, Medellín",LAURELES Noroccidente | Noroccidente | Medellín,$7.200.000,"175 m²
4 hab.
4 bañ.
3 par.",175,4,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-4-habitaciones-4-banos-3-garajes/MC6037171,MC6037171,15,47
"Apartamento en Arriendo, LOS NARANJOS Suroriente, Medellín",LOS NARANJOS Suroriente | Suroriente | Medellín,$5.900.000,"130 m²
3 hab.
5 bañ.
2 par.",130,3,5,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-5-banos-2-garajes/MC6022755,MC6022755,15,48
"Apartamento en Arriendo, BELEN LOMA DE LOS BERNAL Nororiente, Medellín",BELEN LOMA DE LOS BERNAL Nororiente | Suroccidente | Medellín,$3.000.000,"74 m²
3 hab.
2 bañ.
1 par.",74,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-rincon-3-habitaciones-2-banos-1-garajes/MC5996464,MC5996464,15,49
"Apartamento en Arriendo, CASTROPOL Suroriente, Medellín",CASTROPOL Suroriente | Suroriente | Medellín,$4.000.000,"118 m²
3 hab.
3 bañ.
2 par.",118,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/MC6039226,MC6039226,15,50
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$5.500.000,"99 m²
3 hab.
2 bañ.",99,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-2-banos/11166-M6050438,11166-M6050438,16,1
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$25.000.000,"306 m²
3 hab.
4 bañ.
2 par.",306,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-4-banos-2-garajes/17098-M5781507,17098-M5781507,16,2
"Apartamento en Arriendo, Las Palmas M, Medellín",Las Palmas M | Medellín,$2.800.000,"58 m²
3 hab.
1 bañ.",58,3,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-m-3-habitaciones-1-banos/2214-M5716677,2214-M5716677,16,3
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.850.000,"90 m²
3 hab.
2 bañ.
1 par.",90,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-3-habitaciones-2-banos-1-garajes/687-M5223935,687-M5223935,16,4
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.100.000,"70 m²
3 hab.
2 bañ.
1 par.",70,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/687-M4643160,687-M4643160,16,5
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$7.200.000,"194 m²
3 hab.
3 bañ.
2 par.",194,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-3-banos-2-garajes/687-M4813562,687-M4813562,16,6
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.200.000,"80 m²
2 hab.
2 bañ.
1 par.",80,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-2-habitaciones-2-banos-1-garajes/687-M4909736,687-M4909736,16,7
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.550.000,"72 m²
3 hab.
2 bañ.
2 par.",72,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-2-garajes/687-M4456549,687-M4456549,16,8
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$6.200.000,"140 m²
3 hab.
4 bañ.
2 par.",140,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-4-banos-2-garajes/12116-M5619008,12116-M5619008,16,9
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.500.000,"350 m²
3 hab.
5 bañ.
4 par.",350,3,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-3-habitaciones-5-banos-4-garajes/687-M4592369,687-M4592369,16,10
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$10.200.000,"214 m²
3 hab.
4 bañ.
2 par.",214,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/687-M5779178,687-M5779178,16,11
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$7.800.000,"106 m²
3 hab.
2 bañ.
2 par.",106,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-2-banos-2-garajes/687-M5671468,687-M5671468,16,12
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.150.000,"100 m²
2 hab.
2 bañ.
1 par.",100,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-1-garajes/687-M5677615,687-M5677615,16,13
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.600.000,"70 m²
3 hab.
2 bañ.
1 par.",70,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/687-M4643184,687-M4643184,16,14
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$10.300.000,"157 m²
3 hab.
4 bañ.
3 par.",157,3,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-4-banos-3-garajes/687-M4820253,687-M4820253,16,15
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$2.650.000,"60 m²
3 hab.
2 bañ.",60,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-colores-3-habitaciones-2-banos/12116-M5680201,12116-M5680201,16,16
"Apartaestudio en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.200.000,"62 m²
1 hab.
2 bañ.
2 par.",62,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-los-naranjos-1-habitaciones-2-banos-2-garajes/687-M3180655,687-M3180655,16,17
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$9.100.000,"300 m²
4 hab.
5 bañ.
1 par.",300,4,5,1,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-asomadera-no.2-4-habitaciones-5-banos-1-garajes/687-M4697816,687-M4697816,16,18
"Local Comercial en Arriendo, GUAYABAL, Medellín",GUAYABAL | Suroccidente | Medellín,$19.000.000,400 m²,400,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-guayabal/687-M5731687,687-M5731687,16,19
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$2.500.000,"82 m²
3 hab.
2 bañ.
1 par.",82,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/12116-M5463611,12116-M5463611,16,20
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$12.200.000,"214 m²
3 hab.
4 bañ.
2 par.",214,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/687-M5779134,687-M5779134,16,21
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Suroriente | Medellín,$5.500.000,"120 m²
3 hab.
3 bañ.",120,3,3,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-3-habitaciones-3-banos/20662-M6063793,20662-M6063793,16,22
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.650.000,"79 m²
3 hab.
2 bañ.
1 par.",79,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-2-banos-1-garajes/687-M4698389,687-M4698389,16,23
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.700.000,"90 m²
1 bañ.
1 par.",90,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-santa-maria-de-los-angeles-1-banos-1-garajes/687-M4961185,687-M4961185,16,24
"Lote en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$20.000.000,,,,,,https://www.metrocuadrado.com/inmueble/arriendo-lote-medellin-simesa/687-M5726369,687-M5726369,16,25
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$4.500.000,"90 m²
3 hab.
2 bañ.
1 par.",90,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.1-3-habitaciones-2-banos-1-garajes/687-M5237105,687-M5237105,16,26
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.950.000,"76 m²
2 hab.
3 bañ.
1 par.",76,2,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-3-banos-1-garajes/687-M5506844,687-M5506844,16,27
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Otros | Medellín,$2.500.000,"60 m²
2 hab.
2 bañ.
1 par.",60,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-joaquin-2-habitaciones-2-banos-1-garajes/12116-M5834406,12116-M5834406,16,28
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.700.000,"105 m²
2 hab.
2 bañ.
2 par.",105,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-2-garajes/687-M6070086,687-M6070086,16,29
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.650.000,"87 m²
2 hab.
2 bañ.
1 par.",87,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-1-garajes/687-M4911787,687-M4911787,16,30
"Apartamento en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$790.000.000,"170 m²
3 hab.
4 bañ.
3 par.",170,3,4,3,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-3-habitaciones-4-banos-3-garajes/687-M2754126,687-M2754126,16,31
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.200.000,"53 m²
1 bañ.
1 par.",53,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-la-florida-1-banos-1-garajes/687-M6010728,687-M6010728,16,32
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.800.000,"158 m²
2 hab.
3 bañ.
2 par.",158,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-3-banos-2-garajes/687-M4957534,687-M4957534,16,33
"Oficina en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$16.000.000,"340 m²
4 bañ.
1 par.",340,,4,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-laureles-4-banos-1-garajes/687-M4651157,687-M4651157,16,34
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$3.400.000,"70 m²
3 hab.
2 bañ.
1 par.",70,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/12116-M5671159,12116-M5671159,16,35
"Oficina en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$1.230.000.000,"150 m²
3 bañ.
3 par.",150,,3,3,https://www.metrocuadrado.com/inmueble/venta-oficina-medellin-simesa-3-banos-3-garajes/687-M2990864,687-M2990864,16,36
"Apartamento en Arriendo, El Tesoro, Medellín",El Tesoro | Suroriente | Medellín,$14.000.000,"185 m²
4 hab.
3 bañ.",185,4,3,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-4-habitaciones-3-banos/2214-M6069248,2214-M6069248,16,37
"Apartamento en Arriendo, Santa Maria De Los Angeles, Medellín",Santa Maria De Los Angeles | Medellín,$2.800.000,"60 m²
3 hab.
2 bañ.
1 par.",60,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/4660-M6014224,4660-M6014224,16,38
"Casa en Arriendo, Caldas, Medellín",Caldas | Medellín,$14.000.000,"600 m²
4 hab.
5 bañ.
4 par.",600,4,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-caldas-4-habitaciones-5-banos-4-garajes/12133-M5953696,12133-M5953696,16,39
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$13.000.000,"210 m²
3 hab.
4 bañ.
2 par.",210,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/11224-M6069430,11224-M6069430,16,40
"Apartamento en Arriendo, Las Santas, Medellín",Las Santas | Suroriente | Medellín,$5.900.000,"112 m²
3 hab.
2 bañ.",112,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos/2214-M6069677,2214-M6069677,16,41
"Apartaestudio en Arriendo, POBLADO CIUDAD DEL RIO, Medellín",POBLADO CIUDAD DEL RIO | Suroriente | Medellín,$4.200.000,"51 m²
1 hab.
1 bañ.
1 par.",51,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-simesa-1-habitaciones-1-banos-1-garajes/16174-M6067045,16174-M6067045,16,42
"Casa en Arriendo, Santa Monica, Medellín",Santa Monica | Medellín,$3.000.000,"140 m²
4 hab.
3 bañ.",140,4,3,,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-santa-monica-4-habitaciones-3-banos/14059-M6050784,14059-M6050784,16,43
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Suroriente | Medellín,$4.800.000,"92 m²
1 hab.
2 bañ.
2 par.",92,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-1-habitaciones-2-banos-2-garajes/5175-M5328235,5175-M5328235,16,44
"Apartamento en Arriendo, Los Balsos, Medellín",Los Balsos | Medellín,$5.000.000,"113 m²
3 hab.
3 bañ.
2 par.",113,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-3-banos-2-garajes/14059-M6030848,14059-M6030848,16,45
"Apartamento en Arriendo, LOS BALSOS, Medellín",LOS BALSOS | Suroriente | Medellín,$6.800.000,"144 m²
3 hab.
2 bañ.
1 par.",144,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-2-banos-1-garajes/233-M5832198,233-M5832198,16,46
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$4.600.000,"87 m²
3 hab.
2 bañ.
1 par.",87,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-2-banos-1-garajes/14059-M6043464,14059-M6043464,16,47
