titulo,ubicacion,precio,caracteristicas,area_m2,habitaciones,banos,parqueaderos,url,codigo,pagina,numero_en_pagina
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.600.000,"35 m²
1 bañ.
1 par.",35,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-la-florida-1-banos-1-garajes/687-M4799554,687-M4799554,154,33
"Local Comercial en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$10.300.000,153 m²,153,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-lorena/12116-M5684843,12116-M5684843,154,34
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.800.000,"90 m²
2 hab.
2 bañ.
1 par.",90,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-1-garajes/687-M4622256,687-M4622256,154,35
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$2.300.000,"60 m²
1 hab.
2 bañ.",60,1,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-gloria-1-habitaciones-2-banos/12116-M4675728,12116-M4675728,154,36
"Bodega en Arriendo, LA CANDELARIA, Medellín",LA CANDELARIA | Centro | Medellín,$18.000.000,620 m²,620,,,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-colon/687-M5107950,687-M5107950,154,37
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.200.000,"37 m²
1 bañ.
1 par.",37,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-el-tesoro-1-banos-1-garajes/687-M5767211,687-M5767211,154,38
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.750.000,"48 m²
1 hab.
2 bañ.
1 par.",48,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-1-habitaciones-2-banos-1-garajes/687-M5485183,687-M5485183,154,39
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.100.000,"63 m²
1 hab.
2 bañ.
1 par.",63,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-1-habitaciones-2-banos-1-garajes/687-M4797651,687-M4797651,154,40
"Oficina en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$31.000.000,"1.320 m²
1 bañ.
4 par.",320,,1,4,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-estadio-1-banos-4-garajes/687-M5244507,687-M5244507,154,41
"Apartamento en Arriendo, CASTROPOL, Medellín",CASTROPOL | Suroriente | Medellín,$3.200.000,"76 m²
3 hab.
2 bañ.
1 par.",76,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/16174-M5443779,16174-M5443779,154,42
"Apartamento en Arriendo, LOMA DEL INDIO, Medellín",LOMA DEL INDIO | Nororiente | Medellín,$4.000.000,"90 m²
3 hab.
2 bañ.
1 par.",90,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.1-3-habitaciones-2-banos-1-garajes/16174-M5313759,16174-M5313759,154,43
"Apartamento en Arriendo, ALTO DE LAS PALMAS, Medellín",ALTO DE LAS PALMAS | Suroriente | Medellín,$7.000.000,"141 m²
3 hab.
2 bañ.
2 par.",141,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-2-banos-2-garajes/16174-M5436577,16174-M5436577,154,44
"Apartamento en Arriendo, CASTROPOL, Medellín",CASTROPOL | Suroriente | Medellín,$5.500.000,"93 m²
3 hab.
3 bañ.
1 par.",93,3,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-1-garajes/16174-M5617572,16174-M5617572,154,45
"Apartamento en Arriendo, CASTROPOL, Medellín",CASTROPOL | Suroriente | Medellín,$3.400.000,"90 m²
3 hab.
3 bañ.
1 par.",90,3,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-1-garajes/16174-M5618979,16174-M5618979,154,46
"Apartamento en Arriendo, LOMA DEL INDIO, Medellín",LOMA DEL INDIO | Nororiente | Medellín,$7.000.000,"168 m²
3 hab.
4 bañ.
2 par.",168,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-3-habitaciones-4-banos-2-garajes/16174-M5969234,16174-M5969234,154,47
"Local Comercial en Arriendo, Sin Barrio, Medellín",Sin Barrio | Medellín,$10.000.000,"70 m²
1 bañ.",70,,1,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-sin-barrio-1-banos/18597-M6041023,18597-M6041023,154,48
"Apartamento en Arriendo, Santa Monica, Medellín",Santa Monica | Medellín,$1.950.000,"55 m²
2 hab.
2 bañ.",55,2,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-monica-2-habitaciones-2-banos/18597-M6041598,18597-M6041598,154,49
"Bodega en Arriendo, Centro, Medellín",Centro | Medellín,$11.000.000,"900 m²
2 bañ.",900,,2,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-centro-2-banos/18597-M6041000,18597-M6041000,154,50
"Apartamento en Arriendo, Poblado Patio Bonito, Medellín",Poblado Patio Bonito | Medellín,$3.600.000,"78 m²
2 hab.
2 bañ.
1 par.",78,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-patio-bonito-2-habitaciones-2-banos-1-garajes/18597-M6040981,18597-M6040981,154,51
"Apartaestudio en Arriendo, Poblado, Medellín",Poblado | Medellín,$3.950.000,"52 m²
1 hab.
2 bañ.
1 par.",52,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-poblado-1-habitaciones-2-banos-1-garajes/98-M5572024,98-M5572024,154,52
"Apartamento en Arriendo, LOS BALSOS, Medellín",LOS BALSOS | Suroriente | Medellín,$4.850.000,"80 m²
2 hab.
2 bañ.
1 par.",80,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-2-habitaciones-2-banos-1-garajes/233-M5274731,233-M5274731,154,53
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$14.000.000,"480 m²
4 hab.
5 bañ.
3 par.",480,4,5,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-4-habitaciones-5-banos-3-garajes/19797-M6051499,19797-M6051499,155,1
"Casa en Arriendo, Alto De Las Palmas, Medellín",Alto De Las Palmas | Medellín,$14.500.000,"330 m²
3 hab.
5 bañ.
4 par.",330,3,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-na-3-habitaciones-5-banos-4-garajes/20765-M6000163,20765-M6000163,155,2
"Apartamento en Arriendo, Santa Monica, Medellín",Santa Monica | Medellín,$2.300.000,"100 m²
3 hab.
2 bañ.
1 par.",100,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-monica-3-habitaciones-2-banos-1-garajes/17143-M5627340,17143-M5627340,155,3
"Local Comercial en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$760.000.000,73 m²,73,,,,https://www.metrocuadrado.com/inmueble/venta-local-comercial-medellin-san-diego/687-M2834727,687-M2834727,155,4
"Apartamento en Arriendo, La Castellana, Medellín",La Castellana | Medellín,$4.000.000,"90 m²
3 hab.
2 bañ.
1 par.",90,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-na-3-habitaciones-2-banos-1-garajes/20033-M5763040,20033-M5763040,155,5
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.750.000,"78 m²
2 hab.
2 bañ.
1 par.",78,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-2-habitaciones-2-banos-1-garajes/687-M6044358,687-M6044358,155,6
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.000.000,"50 m²
1 bañ.
1 par.",50,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-el-tesoro-1-banos-1-garajes/687-M5767194,687-M5767194,155,7
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.700.000,"230 m²
4 hab.
4 bañ.
2 par.",230,4,4,2,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-4-habitaciones-4-banos-2-garajes/687-M4984094,687-M4984094,155,8
"Local Comercial en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$28.000.000,"500 m²
2 bañ.
3 par.",500,,2,3,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-el-poblado-2-banos-3-garajes/20772-M5993709,20772-M5993709,155,9
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.950.000,"44 m²
1 hab.
2 bañ.
1 par.",44,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-1-habitaciones-2-banos-1-garajes/687-M5193923,687-M5193923,155,10
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.970.000,"110 m²
4 hab.
2 bañ.
2 par.",110,4,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-4-habitaciones-2-banos-2-garajes/687-M3209763,687-M3209763,155,11
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$3.000.000,"64 m²
2 hab.
2 bañ.
1 par.",64,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.1-2-habitaciones-2-banos-1-garajes/687-M5584764,687-M5584764,155,12
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.100.000,"125 m²
2 bañ.
1 par.",125,,2,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-alejandria-2-banos-1-garajes/687-M5591690,687-M5591690,155,13
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$35.200.000,260 m²,260,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-manila/687-M5603162,687-M5603162,155,14
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$2.950.000,"93 m²
3 hab.
2 bañ.",93,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-3-habitaciones-2-banos/12116-M5423056,12116-M5423056,155,15
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.500.000,"52 m²
2 hab.
2 bañ.
1 par.",52,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M4875089,687-M4875089,155,16
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$43.000.000,"840 m²
5 bañ.
4 par.",840,,5,4,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-astorga-5-banos-4-garajes/687-M4798223,687-M4798223,155,17
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.400.000,"75 m²
3 hab.
2 bañ.
1 par.",75,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-1-garajes/687-M4874736,687-M4874736,155,18
"Apartamento en Arriendo, Laureles, Medellín",Laureles | Medellín,$3.500.000,"68 m²
2 hab.
2 bañ.
1 par.",68,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-2-habitaciones-2-banos-1-garajes/14273-M5987604,14273-M5987604,155,19
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$3.600.000,"115 m²
3 hab.
2 bañ.
2 par.",115,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-mota-3-habitaciones-2-banos-2-garajes/12116-M4986517,12116-M4986517,155,20
"Oficina en Arriendo, GUAYABAL, Medellín",GUAYABAL | Suroccidente | Medellín,$16.500.000,"450 m²
5 bañ.
2 par.",450,,5,2,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-guayabal-5-banos-2-garajes/687-M4877022,687-M4877022,155,21
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.300.000,"64 m²
1 hab.
1 bañ.
1 par.",64,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-1-habitaciones-1-banos-1-garajes/687-M5658063,687-M5658063,155,22
"Oficina en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$4.500.000,"150 m²
2 bañ.",150,,2,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-la-gloria-2-banos/12116-M5575592,12116-M5575592,155,23
"Oficina en Arriendo, Candelaria, Medellín",Candelaria | Medellín,$700.000,13 m²,13,,,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-candelaria/20769-M5990345,20769-M5990345,155,24
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$2.500.000,"78 m²
3 hab.
2 bañ.
1 par.",78,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-3-habitaciones-2-banos-1-garajes/687-M5972315,687-M5972315,155,25
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.000.000,28 m²,28,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-la-aguacatala/687-M4899559,687-M4899559,155,26
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.000.000,"162 m²
1 bañ.",162,,1,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-la-aguacatala-1-banos/687-M5090977,687-M5090977,155,27
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.850.000,"100 m²
2 hab.
2 bañ.
2 par.",100,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-2-garajes/687-M4470108,687-M4470108,155,28
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.800.000,"40 m²
1 bañ.",40,,1,,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-san-diego-1-banos/687-M5763293,687-M5763293,155,29
"Local Comercial en Arriendo, LA CANDELARIA, Medellín",LA CANDELARIA | Nororiente | Medellín,$6.000.000,130 m²,130,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-colon/687-M5261483,687-M5261483,155,30
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.200.000,"177 m²
3 hab.
3 bañ.
2 par.",177,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-3-banos-2-garajes/687-M2525942,687-M2525942,155,31
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.300.000,"56 m²
2 hab.
2 bañ.
1 par.",56,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-2-habitaciones-2-banos-1-garajes/687-M5080979,687-M5080979,155,32
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$2.650.000,"51 m²
2 hab.
1 bañ.
1 par.",51,2,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-2-habitaciones-1-banos-1-garajes/12116-M5745526,12116-M5745526,155,33
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$7.200.000,"110 m²
3 hab.
2 bañ.
1 par.",110,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-2-banos-1-garajes/687-M4665894,687-M4665894,155,34
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.000.000,"52 m²
2 hab.
2 bañ.
1 par.",52,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M4875110,687-M4875110,155,35
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.950.000,"88 m²
1 hab.
2 bañ.
2 par.",88,1,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-1-habitaciones-2-banos-2-garajes/687-M5257783,687-M5257783,155,36
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Nororiente | Medellín,$4.150.000,"57 m²
1 hab.
2 bañ.
1 par.",57,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no2-1-habitaciones-2-banos-1-garajes/687-M5991246,687-M5991246,155,37
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.800.000,"72 m²
1 bañ.
2 par.",72,,1,2,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-altos-del-poblado-1-banos-2-garajes/687-M5585060,687-M5585060,155,38
"Oficina en Arriendo, Los Balsos, Medellín",Los Balsos | Medellín,$5.800.000,"80 m²
3 bañ.
1 par.",80,,3,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-los-balsos-3-banos-1-garajes/20772-M5993738,20772-M5993738,155,39
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$10.500.000,230 m²,230,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-las-lomas-no.2/687-M4573994,687-M4573994,155,40
"Bodega en Arriendo, GUAYABAL, Medellín",GUAYABAL | Suroccidente | Medellín,$7.000.000,100 m²,100,,,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-cristo-rey/687-M5657601,687-M5657601,155,41
"Apartamento en Arriendo, SAN JULIAN, Medellín",SAN JULIAN | Suroriente | Medellín,$5.500.000,"100 m²
3 hab.
2 bañ.
1 par.",100,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/16174-M5419887,16174-M5419887,155,42
"Casa en Arriendo, ALEJANDRIA, Medellín",ALEJANDRIA | Nororiente | Medellín,$9.000.000,"420 m²
4 hab.
5 bañ.
4 par.",420,4,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-asomadera-no2-4-habitaciones-5-banos-4-garajes/16174-M6006134,16174-M6006134,155,43
"Casa en Arriendo, SAN LUCAS, Medellín",SAN LUCAS | Suroriente | Medellín,$11.000.000,"250 m²
4 hab.
4 bañ.
2 par.",250,4,4,2,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-lucas-4-habitaciones-4-banos-2-garajes/16174-M5483329,16174-M5483329,155,44
"Apartamento en Arriendo, SANTA MARIA DE LOS ANGELES, Medellín",SANTA MARIA DE LOS ANGELES | Otros | Medellín,$4.000.000,"78 m²
3 hab.
2 bañ.
1 par.",78,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-3-habitaciones-2-banos-1-garajes/16174-M5655403,16174-M5655403,155,45
"Apartamento en Arriendo, SAN JULIAN, Medellín",SAN JULIAN | Suroriente | Medellín,$4.000.000,"87 m²
3 hab.
2 bañ.
1 par.",87,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/16174-M5586759,16174-M5586759,155,46
"Apartamento en Arriendo, LOS BALSOS NO 1, Medellín",LOS BALSOS NO 1 | Suroriente | Medellín,$6.000.000,"130 m²
3 hab.
4 bañ.
2 par.",130,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-2-garajes/16174-M5482809,16174-M5482809,155,47
"Oficina en Arriendo, Loma Del Campestre, Medellín",Loma Del Campestre | Medellín,$2.640.000,"33 m²
1 bañ.
1 par.",33,,1,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-loma-del-campestre-1-banos-1-garajes/16120-M5367274,16120-M5367274,155,48
"Local Comercial en Arriendo, Belen Rosales, Medellín",Belen Rosales | Medellín,$13.800.000,"400 m²
3 bañ.",400,,3,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-belen-rosales-3-banos/18597-M6041319,18597-M6041319,155,49
"Local Comercial en Arriendo, Centro, Medellín",Centro | Nororiente | Medellín,$1.100.000,2 m²,2,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-la-candelaria/18777-M6052985,18777-M6052985,155,50
"Apartamento en Arriendo, La Aguacatala, Medellín",La Aguacatala | Suroriente | Medellín,$3.300.000,"80 m²
2 hab.
2 bañ.
1 par.",80,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-1-garajes/14894-M6021948,14894-M6021948,155,51
"Apartamento en Arriendo, Poblado Castropol, Medellín",Poblado Castropol | Medellín,$2.800.000,"58 m²
2 hab.
2 bañ.
1 par.",58,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-castropol-2-habitaciones-2-banos-1-garajes/18597-M6041207,18597-M6041207,155,52
"Apartamento en Arriendo, Poblado Patio Bonito, Medellín",Poblado Patio Bonito | Medellín,$3.200.000,"65 m²
2 hab.
2 bañ.
1 par.",65,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-patio-bonito-2-habitaciones-2-banos-1-garajes/18597-M6041282,18597-M6041282,155,53
"Casa en Arriendo, Belen San Bernardo, Medellín",Belen San Bernardo | Medellín,$3.200.000,"174 m²
3 hab.
2 bañ.
1 par.",174,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-belen-san-bernardo-3-habitaciones-2-banos-1-garajes/17143-M5223823,17143-M5223823,156,1
"Bodega en Arriendo, Barrio Antioquia, Medellín",Barrio Antioquia | Suroccidente | Medellín,$4.800.000,"125 m²
1 bañ.",125,,1,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-trinidad-1-banos/737-M4780378,737-M4780378,156,2
